vel_abs_1,vel_abs_3,vel_dir_1,vel_dir_3,t_off_3,t_off_4,t_off_5,t_off_9,t_off_10,t_off_11,t_bomb_3,t_bomb_4,t_bomb_5,t_bomb_9,t_bomb_10,t_bomb_11,输出(遮蔽时间)
101.7337719,118.674684711,4.602420693,4.349887025666667,4.330027515,4.264312056666666,1.0853356783333334,1.4459991920000002,16.079319361666666,15.888154568000001,14.06878539,1.772067528666667,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,118.674684711,4.602420693,4.349887025666667,4.330027515,4.264312056666666,1.0853356783333334,1.4459991920000002,16.079319361666666,15.888154568000001,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,118.674684711,4.602420693,4.349887025666667,4.330027515,4.264312056666666,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,118.674684711,4.602420693,4.349887025666667,4.330027515,4.85249303,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,118.674684711,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,136.256119483,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,11.167702270333335,0.0
101.7337719,136.256119483,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,16.079319361666666,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,18.297156515,13.962317650666668,14.06878539,1.543413654,4.737190861,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,18.297156515,13.962317650666668,14.06878539,1.543413654,5.390596497000001,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.4459991920000002,18.297156515,13.962317650666668,12.36347807,1.543413654,5.390596497000001,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.2707265626666668,18.297156515,13.962317650666668,12.36347807,1.543413654,5.390596497000001,12.304660852,8.711250438666667,9.726708429,0.0
101.7337719,136.256119483,4.602420693,4.949871443,3.8051756950000004,4.85249303,0.945292365,1.2707265626666668,18.297156515,13.962317650666668,12.36347807,1.543413654,5.390596497000001,12.304660852,8.711250438666667,9.726708429,0.0
115.7660163,145.046836869,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.3583628773333334,16.079319361666666,14.925236109333333,13.21613173,1.772067528666667,4.410488043,11.558923830666666,8.149234281333333,11.888199191000002,0.0
115.7660163,145.046836869,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.3583628773333334,16.079319361666666,12.999399192,13.21613173,1.772067528666667,4.410488043,11.558923830666666,8.149234281333333,11.888199191000002,0.0
115.7660163,145.046836869,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,4.410488043,11.558923830666666,8.149234281333333,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,4.410488043,11.558923830666666,8.149234281333333,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,4.410488043,11.558923830666666,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,4.410488043,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,4.558402543333333,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.772067528666667,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,4.558402543333333,1.0853356783333334,1.183090248,16.079319361666666,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,16.079319361666666,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.949871443,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,4.943340744333334,4.349887025666667,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,5.625180847,4.349887025666667,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,11.888199191000002,0.0
115.7660163,127.465402097,5.625180847,4.349887025666667,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,10.447205349666667,0.0
101.7337719,127.465402097,5.625180847,4.349887025666667,3.5427497850000003,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,10.447205349666667,0.0
101.7337719,127.465402097,5.625180847,4.349887025666667,4.067601605,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,13.21613173,1.543413654,5.063893679,10.067449788,9.273266596000001,10.447205349666667,0.0
101.7337719,127.465402097,5.625180847,4.349887025666667,4.067601605,4.558402543333333,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.543413654,5.063893679,10.067449788,9.273266596000001,10.447205349666667,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.4459991920000002,18.297156515,12.999399192,12.36347807,1.772067528666667,5.390596497000001,10.067449788,7.587218124,9.726708429,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,3.9702215699999996,1.0853356783333334,1.4459991920000002,18.297156515,12.999399192,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,9.726708429,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.4459991920000002,18.297156515,12.999399192,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,9.726708429,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,12.999399192,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,9.726708429,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,9.726708429,0.0
108.7498941,127.465402097,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,12.36347807,1.772067528666667,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,3.5427497850000003,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,12.36347807,1.772067528666667,5.390596497000001,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,12.36347807,1.772067528666667,5.390596497000001,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,14.06878539,1.772067528666667,5.390596497000001,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,18.297156515,14.925236109333333,14.06878539,1.772067528666667,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.772067528666667,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,5.625180847,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.543413654,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,4.943340744333334,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.543413654,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.543413654,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
94.7176497,145.046836869,4.943340744333334,4.049894817,4.067601605,4.558402543333333,1.0853356783333334,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.543413654,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
94.7176497,145.046836869,4.943340744333334,4.049894817,4.067601605,4.558402543333333,0.945292365,1.2707265626666668,16.079319361666666,14.925236109333333,14.06878539,1.543413654,4.737190861,11.558923830666666,8.711250438666667,11.167702270333335,0.0
94.7176497,127.465402097,5.625180847,4.049894817,3.8051756950000004,3.9702215699999996,0.945292365,1.3583628773333334,17.188237938333334,13.962317650666668,13.21613173,1.6577405913333334,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,127.465402097,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,0.945292365,1.3583628773333334,17.188237938333334,13.962317650666668,13.21613173,1.6577405913333334,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,127.465402097,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,0.945292365,1.3583628773333334,17.188237938333334,13.962317650666668,13.21613173,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,127.465402097,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,0.945292365,1.3583628773333334,17.188237938333334,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,127.465402097,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,0.945292365,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,127.465402097,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,1.0853356783333334,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.049894817,3.8051756950000004,3.9702215699999996,1.0853356783333334,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.049894817,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,4.410488043,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,13.962317650666668,11.51082441,1.8863944660000003,5.063893679,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,10.067449788,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,7.587218124,9.726708429,0.0
94.7176497,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,8.711250438666667,9.726708429,0.0
108.7498941,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,8.711250438666667,9.726708429,0.0
108.7498941,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.3583628773333334,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,4.943340744333334,4.6498792343333335,3.8051756950000004,4.558402543333333,1.0853356783333334,1.183090248,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,8.711250438666667,11.167702270333335,0.0
108.7498941,145.046836869,4.943340744333334,4.6498792343333335,4.330027515,4.558402543333333,1.0853356783333334,1.183090248,14.970400785,15.888154568000001,11.51082441,1.8863944660000003,5.063893679,11.558923830666666,8.711250438666667,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.264312056666666,0.945292365,1.183090248,16.079319361666666,13.962317650666668,11.51082441,1.772067528666667,4.737190861,10.067449788,7.587218124,9.726708429,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.264312056666666,0.945292365,1.183090248,16.079319361666666,13.962317650666668,11.51082441,1.772067528666667,4.737190861,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,0.945292365,1.183090248,16.079319361666666,13.962317650666668,11.51082441,1.772067528666667,4.737190861,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,0.945292365,1.183090248,18.297156515,13.962317650666668,11.51082441,1.772067528666667,4.737190861,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.183090248,18.297156515,13.962317650666668,11.51082441,1.772067528666667,4.737190861,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.183090248,18.297156515,13.962317650666668,11.51082441,1.772067528666667,5.390596497000001,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.349887025666667,3.8051756950000004,4.85249303,1.0853356783333334,1.183090248,18.297156515,13.962317650666668,13.21613173,1.772067528666667,5.390596497000001,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.183090248,18.297156515,13.962317650666668,13.21613173,1.772067528666667,5.390596497000001,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,13.962317650666668,13.21613173,1.772067528666667,5.390596497000001,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,13.962317650666668,13.21613173,1.543413654,5.390596497000001,10.067449788,7.587218124,11.167702270333335,0.0
101.7337719,145.046836869,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,13.962317650666668,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,145.046836869,4.602420693,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,13.962317650666668,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,145.046836869,5.2842607956666665,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,13.962317650666668,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,145.046836869,5.2842607956666665,4.949871443,3.8051756950000004,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,15.888154568000001,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,145.046836869,5.2842607956666665,4.949871443,4.330027515,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,15.888154568000001,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,127.465402097,5.2842607956666665,4.949871443,4.330027515,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,15.888154568000001,13.21613173,1.543413654,5.390596497000001,10.067449788,8.711250438666667,11.167702270333335,0.0
115.7660163,127.465402097,5.2842607956666665,4.949871443,4.330027515,4.85249303,1.0853356783333334,1.3583628773333334,18.297156515,15.888154568000001,13.21613173,1.543413654,5.390596497000001,11.558923830666666,8.711250438666667,11.167702270333335,0.0
115.7660163,118.674684711,4.943340744333334,4.049894817,4.067601605,4.264312056666666,1.0853356783333334,1.3583628773333334,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,8.711250438666667,11.888199191000002,0.0
115.7660163,118.674684711,4.943340744333334,4.049894817,4.067601605,4.264312056666666,0.945292365,1.3583628773333334,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,8.711250438666667,11.888199191000002,0.0
115.7660163,118.674684711,4.943340744333334,4.049894817,4.067601605,4.264312056666666,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,8.711250438666667,11.888199191000002,0.0
115.7660163,118.674684711,4.943340744333334,4.049894817,3.5427497850000003,4.264312056666666,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,8.711250438666667,11.888199191000002,0.0
115.7660163,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.264312056666666,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,8.711250438666667,11.888199191000002,0.0
115.7660163,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.264312056666666,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,7.587218124,11.888199191000002,0.0
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.264312056666666,0.945292365,1.183090248,18.297156515,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,7.587218124,11.888199191000002,0.0
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.264312056666666,0.945292365,1.183090248,16.079319361666666,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,7.587218124,11.888199191000002,0.0
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,7.587218124,11.888199191000002,3.5000000000000036
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,12.999399192,11.51082441,1.772067528666667,5.063893679,10.813186809333333,7.587218124,10.447205349666667,3.5000000000000036
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,12.999399192,11.51082441,1.772067528666667,5.063893679,12.304660852,7.587218124,10.447205349666667,3.5000000000000036
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,12.999399192,11.51082441,1.772067528666667,4.410488043,12.304660852,7.587218124,10.447205349666667,3.5000000000000036
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,14.925236109333333,11.51082441,1.772067528666667,4.410488043,12.304660852,7.587218124,10.447205349666667,3.5000000000000036
101.7337719,136.256119483,4.943340744333334,4.049894817,3.5427497850000003,4.85249303,0.945292365,1.183090248,16.079319361666666,14.925236109333333,13.21613173,1.772067528666667,4.410488043,12.304660852,7.587218124,10.447205349666667,3.5000000000000036
